Root,Total Occurrences,Josa Count,Eomi Count,MWE Count,MWE Examples
성행,369,7,13,20,"이 성행하였, 가 성행한다, 이 성행하게, 에서 성행하던, 가 성행하였, 이 성행하고, 이 성행하여, 가 성행했다, 도 성행하고, 에 성행했던, 가 성행하는, 이 성행하면서, 이 성행했다, 가 성행하고, 가 성행하여, 가 성행하게, 에서 성행하였, 이 성행하던, 도 성행하였, 에 성행하였"
예고,366,3,10,10,"을 예고했다, 을 예고하였, 을 예고하는, 를 예고하는, 을 예고하고, 를 예고했다, 을 예고한것, 을 예고하며, 을 예고한다, 를 예고하였"
타당,365,7,8,11,"이 타당하다는, 이 타당하다, 은 타당하지, 으로 타당하다고, 이 타당하다고, 이 타당할것, 가 타당하다, 이 타당하고, 이 타당하지, 이 타당한것, 은 타당하다"
간직,365,8,11,10,"를 간직하고, 을 간직하였, 을 간직하고, 을 간직하는, 도 간직하고, 을 간직한곳, 를 간직하였, 을 간직한채, 에 간직하고, 을 간직할뿐"
제창,363,7,13,11,"을 제창하였, 를 제창하였, 을 제창했다, 를 제창했다, 를 제창하고, 을 제창하는, 을 제창하여, 을 제창하며, 을 제창한것, 를 제창하는, 을 제창하고"
구속,363,4,12,12,"로 구속하였, 를 구속하였, 을 구속하였, 을 구속하고, 으로 구속했다, 를 구속하는, 을 구속하는, 로 구속했다, 을 구속했다, 를 구속하고, 를 구속했다, 을 구속하기"
상상,363,10,15,20,"을 상상해보, 은 상상하기, 을 상상하여, 을 상상한다, 를 상상할수, 는 상상할수, 을 상상할수, 을 상상하는, 를 상상하는, 는 상상하기, 을 상상하게, 은 상상할수, 가 상상하는, 을 상상하면서, 을 상상했다, 을 상상하며, 가 상상했던, 를 상상하며, 을 상상하라, 를 상상했다"
혼동,362,8,10,15,"와 혼동하는, 와 혼동하기, 과 혼동하지, 와 혼동해서는, 와 혼동하여, 을 혼동한것, 과 혼동할수, 와 혼동하지, 을 혼동하는, 를 혼동하여, 을 혼동하여, 과 혼동하는, 과 혼동해서는, 를 혼동하는, 과 혼동하기"
분명히,362,2,10,14,"을 분명히하기, 를 분명히하기, 을 분명히해야한다, 을 분명히했다, 를 분명히하는, 을 분명히하고, 을 분명히한다, 를 분명히하고, 를 분명히하였, 를 분명히했다, 을 분명히하였, 을 분명히하는, 을 분명히하여, 을 분명히했고"
축소,362,6,12,19,"로 축소하였, 을 축소하는, 를 축소하였, 를 축소하고, 으로 축소하여, 을 축소하기, 을 축소하고, 을 축소하여, 을 축소하면서, 으로 축소하는, 를 축소하는, 으로 축소하였, 을 축소하였, 으로 축소했다, 로 축소하여, 로 축소하고, 을 축소했다, 으로 축소하고, 를 축소하여"
컴백,362,4,6,8,"로 컴백했다, 에 컴백했다, 으로 컴백했다, 에 컴백하였, 로 컴백하였, 으로 컴백하였, 로 컴백하여, 에서 컴백하였"
주요,361,15,33,19,"에서 주요하게, 의 주요한특징, 을 주요하게, 의 주요한부분, 에서 주요한역할, 의 주요하천, 이 주요하게, 에 주요한영향, 에 주요한역할, 의 주요한생산지, 에서 주요한주, 의 주요한역할, 이 주요하다, 의 주요한요소, 의 주요한목적, 의 주요한원인, 의 주요한차이점, 의 주요한문제, 의 주요한서식지"
발언,361,9,11,12,"라고 발언하는, 라고 발언하여, 라고 발언하였, 고 발언하였, 고 발언하여, 라고 발언하기, 라고 발언했다, 고 발언했다, 이라고 발언했다, 라고 발언하며, 에서 발언하는, 라고 발언한것"
조장,361,3,14,14,"을 조장하고, 을 조장하는, 을 조장하여, 를 조장하는, 을 조장하였, 을 조장하기, 를 조장하였, 을 조장했다, 를 조장하고, 을 조장할수, 을 조장하지, 를 조장했다, 을 조장하며, 을 조장한다"
자세,360,16,12,18,"가 자세하게, 를 자세하게, 을 자세하게, 의 자세한내용, 은 자세하게, 에서 자세하게, 는 자세하게, 의 자세한사항, 도 자세하게, 으로 자세하게, 에 자세하게, 이 자세하게, 의 자세한설명, 의 자세한정보, 의 자세한행적, 의 자세한것, 는 자세한기록, 의 자세한생애"
산출,357,5,10,13,"을 산출한다, 를 산출할수, 를 산출하는, 를 산출한다, 을 산출하는, 을 산출하고, 를 산출했다, 을 산출하여, 를 산출하고, 을 산출하기, 를 산출하였, 을 산출하였, 를 산출하여"
통보,357,6,13,16,"을 통보하였, 을 통보했다, 에 통보했다, 에 통보하였, 을 통보하고, 에 통보하여, 를 통보하고, 를 통보했다, 에 통보하고, 을 통보하는, 를 통보하였, 에 통보하지, 을 통보하면서, 을 통보한다, 에게 통보했다, 에 통보한다"
사,356,15,10,16,"를 사하, 을 사하, 의 사해, 와 사하, 으로 사하, 에 사하, 은 사해, 를 사해, 에 사해, 의 사하, 는 사하, 과 사하, 은 사하, 는 사해, 이 사하, 야 사바하"
순수,355,16,15,16,"는 순수하게, 는 순수한형태, 을 순수하게, 은 순수하게, 의 순수함을, 이 순수하게, 의 순수하고, 는 순수하고, 에서 순수하게, 의 순수한마음, 의 순수한사랑, 의 순수함과, 가 순수하게, 의 순수함에, 이 순수하고, 은 순수하고"
격려,354,3,11,15,"를 격려한다, 을 격려하고, 을 격려하여, 를 격려하고, 을 격려했다, 를 격려했다, 을 격려하였, 을 격려하기, 을 격려하는, 를 격려하였, 를 격려하기, 를 격려하는, 를 격려하며, 을 격려한다, 를 격려해주"
해명,354,9,9,14,"라고 해명했다, 고 해명하였, 를 해명하는, 을 해명하는, 라고 해명하였, 고 해명했다, 를 해명하고, 을 해명하고, 을 해명하기, 이라고 해명하였, 를 해명하기, 을 해명하였, 을 해명했다, 이라고 해명했다"
전무,354,5,14,15,"은 전무하다, 은 전무하지만, 이 전무하였, 이 전무한상황, 은 전무했다, 는 전무하다, 도 전무하며, 이 전무하고, 이 전무했다, 이 전무했던, 은 전무하며, 은 전무한상태, 이 전무하다, 이 전무한상태, 가 전무하다"
개방,354,10,13,18,"를 개방하였, 을 개방하였, 을 개방하여, 를 개방하게, 으로 개방하는, 에게 개방하는, 를 개방하고, 에게 개방하였, 을 개방하는, 에 개방하였, 을 개방하고, 를 개방했다, 를 개방하는, 를 개방하여, 까지 개방한다, 을 개방했다, 를 개방하기, 에게 개방했다"
치,353,8,3,4,"를 치하, 의 치하, 을 치하, 는 치하야"
예,353,9,1,9,"에 예하, 과 예하, 와 예하, 의 예하, 는 예하, 은 예하, 를 예하, 을 예하, 으로 예하"
억압,352,3,12,10,"를 억압하였, 을 억압하였, 를 억압하는, 을 억압했다, 을 억압하는, 을 억압하고, 를 억압하고, 을 억압하기, 를 억압하기, 을 억압하여"
탄핵,351,4,14,12,"를 탄핵하였, 를 탄핵하는, 을 탄핵하기, 을 탄핵했다, 를 탄핵하여, 을 탄핵하였, 를 탄핵하고, 을 탄핵하여, 을 탄핵하고, 를 탄핵했다, 을 탄핵하는, 을 탄핵하다가"
근접,351,13,18,14,"에 근접하는, 에 근접하며, 에 근접해있, 에 근접한다, 에 근접하고, 에 근접하였, 와 근접해있, 에 근접하면서, 에 근접하게, 에 근접한것, 에 근접하기, 에 근접하여, 에 근접했다, 과 근접해있"
호출,351,7,11,14,"을 호출한다, 를 호출하는, 를 호출하여, 를 호출하면, 을 호출하여, 를 호출할때, 을 호출할수, 을 호출하는, 를 호출할수, 를 호출한다, 를 호출하기, 를 호출하고, 를 호출함으로써, 을 호출할때"
진단,351,6,9,14,"으로 진단할수, 으로 진단하고, 로 진단할수, 를 진단하고, 을 진단할수, 을 진단할때, 을 진단하고, 으로 진단한다, 를 진단하는, 을 진단하기, 를 진단할수, 를 진단하기, 을 진단하는, 고 진단했다"
대입,350,5,7,8,"을 대입하면, 에 대입하면, 에 대입해보, 를 대입하여, 에 대입하여, 를 대입하면, 에 대입하고, 을 대입하여"
특정,348,20,45,20,"을 특정하는, 의 특정한위치, 을 특정할수, 는 특정한종류, 을 특정하지, 을 특정하여, 를 특정할수, 을 특정하고, 는 특정한조건, 를 특정하는, 의 특정한부분, 은 특정한상황, 를 특정하기, 는 특정한경우, 은 특정한종류, 의 특정한영역, 으로 특정할수, 의 특정한형태, 은 특정한조건, 이 특정한구역"
매진,348,3,12,12,"에 매진하는, 에 매진하고, 에 매진하였, 에 매진하게, 에 매진하면서, 에 매진하여, 에 매진했다, 에 매진한다, 에 매진할수, 에 매진하기, 에 매진하던, 에 매진하며"
테스트,348,5,11,10,"을 테스트해보, 을 테스트했다, 를 테스트하기, 을 테스트하는, 을 테스트한다, 을 테스트하기, 을 테스트하고, 를 테스트하는, 을 테스트할수, 를 테스트하고"
저렴,347,15,17,20,"이 저렴하고, 으로 저렴한가격, 은 저렴한가격, 를 저렴하게, 는 저렴한가격, 이 저렴하기, 이 저렴하다, 보다 저렴하다, 을 저렴한가격, 으로 저렴하게, 이 저렴해지, 보다 저렴하고, 을 저렴하게, 은 저렴하고, 를 저렴한가격, 보다 저렴하게, 과 저렴한가격, 보다 저렴한가격, 으로 저렴하고, 으로 저렴한비용"
함락,347,5,14,13,"을 함락하였, 를 함락하여, 를 함락하고, 을 함락하고, 을 함락하지, 를 함락하였, 를 함락했다, 를 함락하는, 을 함락했다, 을 함락하여, 을 함락하자, 을 함락하는, 을 함락한후"
투여,346,7,18,21,"을 투여하여, 을 투여하는, 를 투여한다, 를 투여하는, 를 투여하면, 을 투여한다, 에 투여하여, 로 투여한다, 를 투여할수, 를 투여하고, 을 투여했을, 을 투여할경우, 를 투여하여, 을 투여할수, 을 투여하면, 을 투여하기, 에 투여하는, 으로 투여한다, 을 투여하고, 를 투여함으로써, 으로 투여할수"
산재,346,4,5,9,"가 산재해있, 에 산재하고, 에 산재해있, 에 산재하여, 가 산재하고, 이 산재해있, 에 산재하는, 이 산재한다, 이 산재하고"
해지,346,2,8,7,"을 해지하였, 을 해지하고, 을 해지하여, 을 해지했고, 을 해지했다, 을 해지할수, 을 해지하면서"
주입,345,6,12,14,"를 주입하여, 에 주입하여, 을 주입하고, 를 주입하면, 을 주입하는, 을 주입한다, 를 주입하고, 에 주입한다, 을 주입하면, 를 주입한다, 에 주입하는, 를 주입하는, 을 주입하기, 을 주입하여"
능통,345,3,11,14,"에 능통했다, 에 능통하였, 에 능통하고, 에 능통하게, 도 능통하다, 에 능통하며, 에 능통하다, 에 능통했던, 에 능통하여, 도 능통하였, 를 능통하게, 에 능통하지, 에 능통하였으며, 에 능통했으며,"
위탁,345,7,10,17,"를 위탁하는, 에 위탁하는, 에게 위탁하여, 에 위탁한다, 에 위탁하고, 을 위탁했다, 에 위탁하여, 를 위탁하고, 에 위탁하였, 을 위탁하였, 을 위탁하고, 가 위탁하는, 를 위탁했던, 을 위탁하는, 에 위탁할수, 이 위탁하는, 이 위탁해제,"
따라,344,6,22,18,"을 따라하는, 를 따라하고, 에 따라하나의, 에 따라한국의, 에 따라해산하, 를 따라하는, 을 따라한다, 에 따라한번, 에 따라해산되, 을 따라할수, 를 따라하기, 을 따라하기, 에 따라하루에, 에 따라해체되, 에 따라해당지역, 을 따라하고, 에 따라한카쿠, 에 따라해당경기"
조롱,343,5,10,14,"를 조롱하고, 를 조롱하였, 을 조롱하며, 을 조롱하기, 을 조롱하는, 를 조롱하기, 를 조롱하며, 을 조롱하였, 를 조롱하는, 을 조롱했다, 를 조롱했다, 를 조롱한다, 을 조롱한다, 을 조롱하고"
지진,343,8,2,9,"에서 지진해일, 의 지진해일, 에 지진해일, 은 지진해일, 이 지진해일, 는 지진해일, 으로 지진해일, 과 지진해일, 에 지진하였"
어떠,342,23,48,20,"에 어떠한영향, 은 어떠한것, 는 어떠한형태, 은 어떠한형태, 는 어떠한상황, 의 어떠한것, 이 어떠한형태, 이 어떠했는지, 은 어떠한경우, 이 어떠한방식, 는 어떠한경우, 가 어떠했는지, 는 어떠한조치, 가 어떠한것, 는 어떠한것, 에 어떠한형태, 는 어떠한일, 가 어떠한이유, 이 어떠한것, 은 어떠한가?"
번창,342,13,14,16,"가 번창하였, 에 번창하였, 로 번창하였, 에서 번창하였, 이 번창하였, 으로 번창하였, 로서 번창하였, 이 번창하여, 이 번창하고, 로 번창했다, 로서 번창했다, 으로서 번창했다, 으로 번창했다, 로서 번창했고, 으로서 번창하였, 로서 번창하고"
능숙,341,11,9,11,"를 능숙하게, 에 능숙하며, 는 능숙하게, 에 능숙하고, 을 능숙하게, 도 능숙하다, 에 능숙하다, 도 능숙하게, 에 능숙했다, 에 능숙하지, 이 능숙해지"
의식,340,7,10,12,"를 의식한것, 을 의식하는, 를 의식하여, 을 의식하여, 을 의식하고, 을 의식하면서, 를 의식하고, 을 의식하지, 을 의식한것, 을 의식하게, 를 의식하지, 를 의식하게"
하락,339,11,18,22,"이 하락하기, 이 하락하여, 이 하락하였, 로 하락하였, 으로 하락하였, 으로 하락했다, 로 하락했다, 가 하락했다, 가 하락하고, 가 하락하였, 이 하락하면, 가 하락하여, 가 하락하기, 이 하락했다, 이 하락하고, 이 하락하는, 이 하락하자, 까지 하락했다, 까지 하락하였, 이 하락했고, 가 하락한다, 에서 하락하였"
복용,339,7,21,14,"를 복용하는, 를 복용하고, 을 복용하면, 을 복용하게, 을 복용한사실, 을 복용하기, 을 복용하지, 을 복용한것, 을 복용하는, 을 복용하여, 을 복용하고, 에 복용하는, 으로 복용하는, 를 복용하면"
협조,338,9,17,13,"의 협조하에, 에 협조하지, 에 협조하는, 과 협조하여, 에 협조해줄, 에 협조하기, 에 협조하였, 에 협조하여, 에 협조했다, 에 협조하고, 에 협조할것, 에 협조한행적, 와 협조하여"
자명,338,11,10,11,"은 자명하게, 의 자명하지, 는 자명하지, 는 자명하다, 은 자명하다, 이 자명하지, 은 자명한일, 는 자명하게, 이 자명하다, 은 자명하지, 으로 자명하지"
복종,337,7,15,18,"에 복종하여, 에 복종하고, 에 복종하며, 에 복종하는, 에게 복종하는, 에 복종하게, 에 복종하기, 에게 복종하고, 에 복종하도록, 에 복종했다, 에게 복종하여, 에게 복종할것, 에게 복종하도록, 에 복종할것, 에 복종하지, 에게 복종하지, 에 복종하였, 에게 복종하게"
